UserId,relevantes_teste,hits,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,candidatos_avaliados
A25CGBLRJB6X0S,1,0,0.0,0.0,0.0,0.0,0.0,2000
A21VGNU5959O85,2,0,0.0,0.0,0.0,0.0,0.0,2000
A1US7D4TJ492TO,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2KPGA0HFSSF8W,2,0,0.0,0.0,0.0,0.0,0.0,2000
A2NZ3L31C5Z74Q,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1IKOG44PHFNYS,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A1A52WV9X2CGUW,3,0,0.0,0.0,0.0,0.0,0.0,2000
AMKEJ1FF975P5,1,1,0.1,1.0,1.0,1.0,1.0,2000
A2R71LQL6J3OVI,1,0,0.0,0.0,0.0,0.0,0.0,2000
AOWOZGRZG3OBS,1,1,0.1,1.0,1.0,1.0,1.0,2000
A2VUAU6NYC3SFW,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1KDYZH79Y0I08,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3T6GMR57Z4NXG,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A132R0TXGSXXKD,2,2,0.2,1.0,1.0,1.0,1.0,2000
A1EP7ITUDTNXC6,3,2,0.2,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,2000
A3Q3HU5PZI6UHW,1,0,0.0,0.0,0.0,0.0,0.0,2000
A28GYFIQT4J94B,1,1,0.1,1.0,1.0,1.0,1.0,2000
ALUV2YKWZENKK,1,0,0.0,0.0,0.0,0.0,0.0,2000
A19M3MEJHXYPB4,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1IPZ9ATPDR56O,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3O5GEL8U2U1ZN,1,1,0.1,1.0,1.0,1.0,1.0,2000
A2OEZIIK61GDW0,3,0,0.0,0.0,0.0,0.0,0.0,2000
A1PL4HHP44M4FB,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2843500EKO5YB,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A36TRTRHLUZTU6,4,3,0.3,0.75,1.0,0.8318724637288826,0.75,2000
A3CW0ZLUO5X2B1,1,1,0.1,1.0,1.0,1.0,1.0,2000
A34NUFLGSRQYB6,3,3,0.3,1.0,1.0,1.0,1.0,2000
AVKZ6PSXX72A7,2,0,0.0,0.0,0.0,0.0,0.0,2000
A3492YB771S2OY,3,0,0.0,0.0,0.0,0.0,0.0,2000
A3QDB4O188ARFL,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A1KKGUI8WSEBZ4,2,0,0.0,0.0,0.0,0.0,0.0,2000
A34P7W8M4N1JW8,3,0,0.0,0.0,0.0,0.0,0.0,2000
A390XWJ5KO0K83,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A2ASIDAPC9QH3Q,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A370EX6FWFL8NE,1,0,0.0,0.0,0.0,0.0,0.0,2000
A14HQ5J8BOOBI,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A380GVITBOZMRQ,1,1,0.1,1.0,1.0,1.0,1.0,2000
AU8AJK4EH7YH1,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
ASP67S2EZORNI,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1JFOQKALAXP4P,3,0,0.0,0.0,0.0,0.0,0.0,2000
A1DB4U8ISVULVE,3,0,0.0,0.0,0.0,0.0,0.0,2000
A22A4ZYT83Z2SS,4,2,0.2,0.5,1.0,0.6366824387328317,0.5,2000
A2GE5C1WR3MACR,1,0,0.0,0.0,0.0,0.0,0.0,2000
